,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price,usdprice
60405,2016-10-15,Karnataka,Dharwad,Dharwad,15.47,75.0,cereals and tubers,Potatoes,KG,actual,INR,18.0,0.27
60424,2016-10-15,Kerala,Ernakulam,Ernakulam,9.984,76.3,cereals and tubers,Potatoes,KG,actual,INR,28.86,0.43
60445,2016-10-15,Kerala,Kozhikode,Kozhikode,11.26,75.75,cereals and tubers,Potatoes,KG,actual,INR,22.26,0.33
60465,2016-10-15,Kerala,Thiruvananthapuram,T.Puram,8.51,76.94,cereals and tubers,Potatoes,KG,actual,INR,31.17,0.47
60484,2016-10-15,Madhya Pradesh,Bhopal,Bhopal,23.27,77.4,cereals and tubers,Potatoes,KG,actual,INR,18.9,0.28
60505,2016-10-15,Madhya Pradesh,Gwalior,Gwalior,26.22,78.2,cereals and tubers,Potatoes,KG,actual,INR,22.0,0.33
60526,2016-10-15,Madhya Pradesh,Indore,Indore,22.72,75.8,cereals and tubers,Potatoes,KG,actual,INR,19.0,0.28
60546,2016-10-15,Madhya Pradesh,Jabalpur,Jabalpur,23.19,80.0,cereals and tubers,Potatoes,KG,actual,INR,25.0,0.37
60567,2016-10-15,Maharashtra,Amravati,Raipur,21.58,77.25,cereals and tubers,Potatoes,KG,actual,INR,20.14,0.3
60588,2016-10-15,Maharashtra,Bid,Nagpur,18.86,76.44,cereals and tubers,Potatoes,KG,actual,INR,25.42,0.38
60609,2016-10-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,23.97,0.36
60635,2016-10-15,Meghalaya,East Khasi Hills,Shillong,25.58,91.9,cereals and tubers,Potatoes,KG,actual,INR,21.0,0.31
60655,2016-10-15,Mizoram,Aizawl,Aizawl,23.72,92.7,cereals and tubers,Potatoes,KG,actual,INR,35.0,0.52
60666,2016-10-15,Nagaland,Dimapur,Dimapur,25.9,93.75,cereals and tubers,Potatoes,KG,actual,INR,36.67,0.55
60685,2016-10-15,Orissa,Cuttack,Cuttack,20.5,85.8,cereals and tubers,Potatoes,KG,actual,INR,19.78,0.3
60703,2016-10-15,Orissa,Khordha,Bhubaneshwar,20.23,85.8,cereals and tubers,Potatoes,KG,actual,INR,19.03,0.29
60721,2016-10-15,Orissa,Sambalpur,Sambalpur,21.45,83.94,cereals and tubers,Potatoes,KG,actual,INR,18.7,0.28
60740,2016-10-15,Orissa,Sundargarh,Rourkela,22.27,84.9,cereals and tubers,Potatoes,KG,actual,INR,20.08,0.3
60760,2016-10-15,Puducherry,Puducherry,Puducherry,11.92,79.75,cereals and tubers,Potatoes,KG,actual,INR,23.97,0.36
60780,2016-10-15,Punjab,Amritsar,Amritsar,31.64,74.9,cereals and tubers,Potatoes,KG,actual,INR,17.85,0.27
60799,2016-10-15,Punjab,Bathinda,Bathinda,30.2,74.94,cereals and tubers,Potatoes,KG,actual,INR,13.35,0.2
60819,2016-10-15,Punjab,Ludhiana,Ludhiana,30.9,75.9,cereals and tubers,Potatoes,KG,actual,INR,19.03,0.29
60840,2016-10-15,Rajasthan,Bikaner,Jaipur,28.89,74.06,cereals and tubers,Potatoes,KG,actual,INR,17.03,0.26
60860,2016-10-15,Rajasthan,Jodhpur,Jodhpur,26.28,73.0,cereals and tubers,Potatoes,KG,actual,INR,12.57,0.19
60880,2016-10-15,Rajasthan,Kota,Kota,25.19,75.8,cereals and tubers,Potatoes,KG,actual,INR,18.0,0.27
60900,2016-10-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,22.52,0.34
60924,2016-10-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.94,cereals and tubers,Potatoes,KG,actual,INR,25.0,0.37
60942,2016-10-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.7,cereals and tubers,Potatoes,KG,actual,INR,23.83,0.36
60959,2016-10-15,Telangana,Hyderabad,Hyderabad,17.38,78.5,cereals and tubers,Potatoes,KG,actual,INR,26.0,0.39
60980,2016-10-15,Tripura,West Tripura,Agartala,23.84,91.25,cereals and tubers,Potatoes,KG,actual,INR,24.85,0.37
60997,2016-10-15,Uttar Pradesh,Agra,Agra,27.19,78.0,cereals and tubers,Potatoes,KG,actual,INR,16.07,0.24
61018,2016-10-15,Uttar Pradesh,Kanpur,Kanpur,26.47,80.4,cereals and tubers,Potatoes,KG,actual,INR,25.0,0.37
61039,2016-10-15,Uttar Pradesh,Lucknow,Lucknow,26.84,80.94,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.3
61060,2016-10-15,Uttar Pradesh,Varanasi,Varanasi,25.33,83.0,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.3
61081,2016-10-15,Uttarakhand,Dehra Dun,Dehradun,30.33,78.06,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.3
61101,2016-10-15,West Bengal,Darjiling,Siliguri,26.72,88.44,cereals and tubers,Potatoes,KG,actual,INR,22.0,0.33
61122,2016-10-15,West Bengal,Kolkata,Kolkata,22.56,88.4,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.3
61163,2016-11-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.664,92.75,cereals and tubers,Potatoes,KG,actual,INR,30.5,0.45
61182,2016-11-15,Andhra Pradesh,Krishna,Vijaywada,16.52,80.6,cereals and tubers,Potatoes,KG,actual,INR,20.27,0.3
61203,2016-11-15,Assam,Kamrup,Guwahati,26.19,91.75,cereals and tubers,Potatoes,KG,actual,INR,20.13,0.3
61222,2016-11-15,Bihar,Banka,Bhagalpur,24.89,86.94,cereals and tubers,Potatoes,KG,actual,INR,16.75,0.25
61242,2016-11-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,17.65,0.26
61266,2016-11-15,Chandigarh,Chandigarh,Chandigarh,30.73,76.8,cereals and tubers,Potatoes,KG,actual,INR,15.79,0.23
61286,2016-11-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,25.1,0.37
61312,2016-11-15,Goa,North Goa,Panaji,15.484,73.8,cereals and tubers,Potatoes,KG,actual,INR,25.71,0.38
61333,2016-11-15,Gujarat,Ahmadabad,Ahmedabad,23.03,72.6,cereals and tubers,Potatoes,KG,actual,INR,15.0,0.22
61355,2016-11-15,Gujarat,Rajkot,Rajkot,22.3,70.8,cereals and tubers,Potatoes,KG,actual,INR,15.0,0.22
61376,2016-11-15,Haryana,Gurgaon,Gurgaon,28.45,77.0,cereals and tubers,Potatoes,KG,actual,INR,17.43,0.26
61397,2016-11-15,Haryana,Hisar,Hisar,29.17,75.7,cereals and tubers,Potatoes,KG,actual,INR,22.41,0.33
61418,2016-11-15,Haryana,Karnal,Karnal,29.69,77.0,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.29
61439,2016-11-15,Haryana,Panchkula,Panchkula,30.69,76.9,cereals and tubers,Potatoes,KG,actual,INR,25.8,0.38
61460,2016-11-15,Himachal Pradesh,Mandi,Mandi,31.72,76.94,cereals and tubers,Potatoes,KG,actual,INR,19.0,0.28
61477,2016-11-15,Himachal Pradesh,Shimla,Shimla,31.11,77.2,cereals and tubers,Potatoes,KG,actual,INR,21.93,0.32
61495,2016-11-15,Jharkhand,Ranchi,Ranchi,23.34,85.3,cereals and tubers,Potatoes,KG,actual,INR,17.57,0.26
61516,2016-11-15,Karnataka,Bangalore Urban,Bengaluru,12.96,77.56,cereals and tubers,Potatoes,KG,actual,INR,23.6,0.35
61537,2016-11-15,Karnataka,Dharwad,Dharwad,15.47,75.0,cereals and tubers,Potatoes,KG,actual,INR,25.2,0.37
61558,2016-11-15,Kerala,Ernakulam,Ernakulam,9.984,76.3,cereals and tubers,Potatoes,KG,actual,INR,30.28,0.45
61579,2016-11-15,Kerala,Kozhikode,Kozhikode,11.26,75.75,cereals and tubers,Potatoes,KG,actual,INR,21.52,0.32
61600,2016-11-15,Kerala,Thiruvananthapuram,T.Puram,8.51,76.94,cereals and tubers,Potatoes,KG,actual,INR,32.92,0.49
61618,2016-11-15,Madhya Pradesh,Bhopal,Bhopal,23.27,77.4,cereals and tubers,Potatoes,KG,actual,INR,17.29,0.26
61639,2016-11-15,Madhya Pradesh,Gwalior,Gwalior,26.22,78.2,cereals and tubers,Potatoes,KG,actual,INR,22.0,0.32
61660,2016-11-15,Madhya Pradesh,Indore,Indore,22.72,75.8,cereals and tubers,Potatoes,KG,actual,INR,19.0,0.28
61680,2016-11-15,Madhya Pradesh,Jabalpur,Jabalpur,23.19,80.0,cereals and tubers,Potatoes,KG,actual,INR,22.28,0.33
61701,2016-11-15,Maharashtra,Amravati,Raipur,21.58,77.25,cereals and tubers,Potatoes,KG,actual,INR,20.3,0.3
61722,2016-11-15,Maharashtra,Bid,Nagpur,18.86,76.44,cereals and tubers,Potatoes,KG,actual,INR,23.3,0.34
61743,2016-11-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,22.93,0.34
61769,2016-11-15,Meghalaya,East Khasi Hills,Shillong,25.58,91.9,cereals and tubers,Potatoes,KG,actual,INR,21.0,0.31
61789,2016-11-15,Mizoram,Aizawl,Aizawl,23.72,92.7,cereals and tubers,Potatoes,KG,actual,INR,37.75,0.56
61801,2016-11-15,Nagaland,Dimapur,Dimapur,25.9,93.75,cereals and tubers,Potatoes,KG,actual,INR,33.85,0.5
61816,2016-11-15,Orissa,Cuttack,Cuttack,20.5,85.8,cereals and tubers,Potatoes,KG,actual,INR,17.35,0.26
61834,2016-11-15,Orissa,Khordha,Bhubaneshwar,20.23,85.8,cereals and tubers,Potatoes,KG,actual,INR,16.2,0.24
61852,2016-11-15,Orissa,Sambalpur,Sambalpur,21.45,83.94,cereals and tubers,Potatoes,KG,actual,INR,16.74,0.25
61871,2016-11-15,Orissa,Sundargarh,Rourkela,22.27,84.9,cereals and tubers,Potatoes,KG,actual,INR,17.1,0.25
61891,2016-11-15,Puducherry,Puducherry,Puducherry,11.92,79.75,cereals and tubers,Potatoes,KG,actual,INR,23.77,0.35
61911,2016-11-15,Punjab,Amritsar,Amritsar,31.64,74.9,cereals and tubers,Potatoes,KG,actual,INR,15.8,0.23
61930,2016-11-15,Punjab,Bathinda,Bathinda,30.2,74.94,cereals and tubers,Potatoes,KG,actual,INR,11.53,0.17
61950,2016-11-15,Punjab,Ludhiana,Ludhiana,30.9,75.9,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.29
61971,2016-11-15,Rajasthan,Bikaner,Jaipur,28.89,74.06,cereals and tubers,Potatoes,KG,actual,INR,12.07,0.18
61991,2016-11-15,Rajasthan,Jodhpur,Jodhpur,26.28,73.0,cereals and tubers,Potatoes,KG,actual,INR,16.0,0.24
62011,2016-11-15,Rajasthan,Kota,Kota,25.19,75.8,cereals and tubers,Potatoes,KG,actual,INR,17.87,0.26
62031,2016-11-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,22.47,0.33
62055,2016-11-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.94,cereals and tubers,Potatoes,KG,actual,INR,25.0,0.37
62073,2016-11-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.7,cereals and tubers,Potatoes,KG,actual,INR,22.38,0.33
62090,2016-11-15,Telangana,Hyderabad,Hyderabad,17.38,78.5,cereals and tubers,Potatoes,KG,actual,INR,26.0,0.38
62111,2016-11-15,Tripura,West Tripura,Agartala,23.84,91.25,cereals and tubers,Potatoes,KG,actual,INR,24.0,0.35
62128,2016-11-15,Uttar Pradesh,Agra,Agra,27.19,78.0,cereals and tubers,Potatoes,KG,actual,INR,17.17,0.25
62149,2016-11-15,Uttar Pradesh,Kanpur,Kanpur,26.47,80.4,cereals and tubers,Potatoes,KG,actual,INR,22.24,0.33
62170,2016-11-15,Uttar Pradesh,Lucknow,Lucknow,26.84,80.94,cereals and tubers,Potatoes,KG,actual,INR,19.38,0.29
62191,2016-11-15,Uttar Pradesh,Varanasi,Varanasi,25.33,83.0,cereals and tubers,Potatoes,KG,actual,INR,18.38,0.27
62212,2016-11-15,Uttarakhand,Dehra Dun,Dehradun,30.33,78.06,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.29
62232,2016-11-15,West Bengal,Darjiling,Siliguri,26.72,88.44,cereals and tubers,Potatoes,KG,actual,INR,21.19,0.31
62253,2016-11-15,West Bengal,Kolkata,Kolkata,22.56,88.4,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.29
62294,2016-12-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.664,92.75,cereals and tubers,Potatoes,KG,actual,INR,28.44,0.42
62313,2016-12-15,Andhra Pradesh,Krishna,Vijaywada,16.52,80.6,cereals and tubers,Potatoes,KG,actual,INR,14.94,0.22
62334,2016-12-15,Assam,Kamrup,Guwahati,26.19,91.75,cereals and tubers,Potatoes,KG,actual,INR,16.28,0.24
62353,2016-12-15,Bihar,Banka,Bhagalpur,24.89,86.94,cereals and tubers,Potatoes,KG,actual,INR,13.33,0.2
62372,2016-12-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,15.87,0.23
62396,2016-12-15,Chandigarh,Chandigarh,Chandigarh,30.73,76.8,cereals and tubers,Potatoes,KG,actual,INR,13.21,0.19
62416,2016-12-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,15.48,0.23
62442,2016-12-15,Goa,North Goa,Panaji,15.484,73.8,cereals and tubers,Potatoes,KG,actual,INR,24.17,0.36
62463,2016-12-15,Gujarat,Ahmadabad,Ahmedabad,23.03,72.6,cereals and tubers,Potatoes,KG,actual,INR,15.0,0.22
62485,2016-12-15,Gujarat,Rajkot,Rajkot,22.3,70.8,cereals and tubers,Potatoes,KG,actual,INR,14.19,0.21
62506,2016-12-15,Haryana,Gurgaon,Gurgaon,28.45,77.0,cereals and tubers,Potatoes,KG,actual,INR,13.0,0.19
62527,2016-12-15,Haryana,Hisar,Hisar,29.17,75.7,cereals and tubers,Potatoes,KG,actual,INR,15.13,0.22
62548,2016-12-15,Haryana,Karnal,Karnal,29.69,77.0,cereals and tubers,Potatoes,KG,actual,INR,18.33,0.27
62569,2016-12-15,Haryana,Panchkula,Panchkula,30.69,76.9,cereals and tubers,Potatoes,KG,actual,INR,11.17,0.16
62590,2016-12-15,Himachal Pradesh,Mandi,Mandi,31.72,76.94,cereals and tubers,Potatoes,KG,actual,INR,12.39,0.18
62607,2016-12-15,Himachal Pradesh,Shimla,Shimla,31.11,77.2,cereals and tubers,Potatoes,KG,actual,INR,18.47,0.27
62625,2016-12-15,Jharkhand,Ranchi,Ranchi,23.34,85.3,cereals and tubers,Potatoes,KG,actual,INR,14.55,0.21
62646,2016-12-15,Karnataka,Bangalore Urban,Bengaluru,12.96,77.56,cereals and tubers,Potatoes,KG,actual,INR,26.0,0.38
62667,2016-12-15,Karnataka,Dharwad,Dharwad,15.47,75.0,cereals and tubers,Potatoes,KG,actual,INR,27.0,0.4
62688,2016-12-15,Kerala,Ernakulam,Ernakulam,9.984,76.3,cereals and tubers,Potatoes,KG,actual,INR,27.04,0.4
62709,2016-12-15,Kerala,Kozhikode,Kozhikode,11.26,75.75,cereals and tubers,Potatoes,KG,actual,INR,20.68,0.3
62729,2016-12-15,Kerala,Thiruvananthapuram,T.Puram,8.51,76.94,cereals and tubers,Potatoes,KG,actual,INR,32.65,0.48
62747,2016-12-15,Madhya Pradesh,Bhopal,Bhopal,23.27,77.4,cereals and tubers,Potatoes,KG,actual,INR,11.79,0.17
62769,2016-12-15,Madhya Pradesh,Gwalior,Gwalior,26.22,78.2,cereals and tubers,Potatoes,KG,actual,INR,16.7,0.25
62790,2016-12-15,Madhya Pradesh,Indore,Indore,22.72,75.8,cereals and tubers,Potatoes,KG,actual,INR,14.14,0.21
62810,2016-12-15,Madhya Pradesh,Jabalpur,Jabalpur,23.19,80.0,cereals and tubers,Potatoes,KG,actual,INR,15.48,0.23
62831,2016-12-15,Maharashtra,Amravati,Raipur,21.58,77.25,cereals and tubers,Potatoes,KG,actual,INR,16.9,0.25
62852,2016-12-15,Maharashtra,Bid,Nagpur,18.86,76.44,cereals and tubers,Potatoes,KG,actual,INR,18.74,0.28
62873,2016-12-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,17.81,0.26
62899,2016-12-15,Meghalaya,East Khasi Hills,Shillong,25.58,91.9,cereals and tubers,Potatoes,KG,actual,INR,21.0,0.31
62919,2016-12-15,Mizoram,Aizawl,Aizawl,23.72,92.7,cereals and tubers,Potatoes,KG,actual,INR,37.5,0.55
62931,2016-12-15,Nagaland,Dimapur,Dimapur,25.9,93.75,cereals and tubers,Potatoes,KG,actual,INR,33.75,0.5
62947,2016-12-15,Orissa,Cuttack,Cuttack,20.5,85.8,cereals and tubers,Potatoes,KG,actual,INR,11.74,0.17
62965,2016-12-15,Orissa,Khordha,Bhubaneshwar,20.23,85.8,cereals and tubers,Potatoes,KG,actual,INR,10.4,0.15
62983,2016-12-15,Orissa,Sambalpur,Sambalpur,21.45,83.94,cereals and tubers,Potatoes,KG,actual,INR,10.96,0.16
63002,2016-12-15,Orissa,Sundargarh,Rourkela,22.27,84.9,cereals and tubers,Potatoes,KG,actual,INR,11.03,0.16
63022,2016-12-15,Puducherry,Puducherry,Puducherry,11.92,79.75,cereals and tubers,Potatoes,KG,actual,INR,20.58,0.3
63042,2016-12-15,Punjab,Amritsar,Amritsar,31.64,74.9,cereals and tubers,Potatoes,KG,actual,INR,14.27,0.21
63062,2016-12-15,Punjab,Bathinda,Bathinda,30.2,74.94,cereals and tubers,Potatoes,KG,actual,INR,10.22,0.15
63082,2016-12-15,Punjab,Ludhiana,Ludhiana,30.9,75.9,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.29
63103,2016-12-15,Rajasthan,Bikaner,Jaipur,28.89,74.06,cereals and tubers,Potatoes,KG,actual,INR,7.48,0.11
63123,2016-12-15,Rajasthan,Jodhpur,Jodhpur,26.28,73.0,cereals and tubers,Potatoes,KG,actual,INR,12.57,0.19
63143,2016-12-15,Rajasthan,Kota,Kota,25.19,75.8,cereals and tubers,Potatoes,KG,actual,INR,16.0,0.24
63163,2016-12-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,19.21,0.28
63187,2016-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.94,cereals and tubers,Potatoes,KG,actual,INR,25.0,0.37
63205,2016-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.7,cereals and tubers,Potatoes,KG,actual,INR,18.73,0.28
63222,2016-12-15,Telangana,Hyderabad,Hyderabad,17.38,78.5,cereals and tubers,Potatoes,KG,actual,INR,26.0,0.38
63243,2016-12-15,Tripura,West Tripura,Agartala,23.84,91.25,cereals and tubers,Potatoes,KG,actual,INR,19.63,0.29
63260,2016-12-15,Uttar Pradesh,Agra,Agra,27.19,78.0,cereals and tubers,Potatoes,KG,actual,INR,8.48,0.12
63281,2016-12-15,Uttar Pradesh,Kanpur,Kanpur,26.47,80.4,cereals and tubers,Potatoes,KG,actual,INR,11.66,0.17
63302,2016-12-15,Uttar Pradesh,Lucknow,Lucknow,26.84,80.94,cereals and tubers,Potatoes,KG,actual,INR,11.1,0.16
63323,2016-12-15,Uttar Pradesh,Varanasi,Varanasi,25.33,83.0,cereals and tubers,Potatoes,KG,actual,INR,13.38,0.2
63344,2016-12-15,Uttarakhand,Dehra Dun,Dehradun,30.33,78.06,cereals and tubers,Potatoes,KG,actual,INR,15.71,0.23
63364,2016-12-15,West Bengal,Darjiling,Siliguri,26.72,88.44,cereals and tubers,Potatoes,KG,actual,INR,19.72,0.29
63385,2016-12-15,West Bengal,Kolkata,Kolkata,22.56,88.4,cereals and tubers,Potatoes,KG,actual,INR,13.81,0.2
63426,2017-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.664,92.75,cereals and tubers,Potatoes,KG,actual,INR,30.0,0.44
63445,2017-01-15,Andhra Pradesh,Krishna,Vijaywada,16.52,80.6,cereals and tubers,Potatoes,KG,actual,INR,11.06,0.16
63466,2017-01-15,Assam,Kamrup,Guwahati,26.19,91.75,cereals and tubers,Potatoes,KG,actual,INR,12.0,0.18
63485,2017-01-15,Bihar,Banka,Bhagalpur,24.89,86.94,cereals and tubers,Potatoes,KG,actual,INR,12.7,0.19
63504,2017-01-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,11.61,0.17
63528,2017-01-15,Chandigarh,Chandigarh,Chandigarh,30.73,76.8,cereals and tubers,Potatoes,KG,actual,INR,9.67,0.14
63548,2017-01-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,12.93,0.19
63574,2017-01-15,Goa,North Goa,Panaji,15.484,73.8,cereals and tubers,Potatoes,KG,actual,INR,22.74,0.33
63595,2017-01-15,Gujarat,Ahmadabad,Ahmedabad,23.03,72.6,cereals and tubers,Potatoes,KG,actual,INR,15.0,0.22
63617,2017-01-15,Gujarat,Rajkot,Rajkot,22.3,70.8,cereals and tubers,Potatoes,KG,actual,INR,14.0,0.21
63638,2017-01-15,Haryana,Gurgaon,Gurgaon,28.45,77.0,cereals and tubers,Potatoes,KG,actual,INR,12.9,0.19
63659,2017-01-15,Haryana,Hisar,Hisar,29.17,75.7,cereals and tubers,Potatoes,KG,actual,INR,8.0,0.12
63680,2017-01-15,Haryana,Karnal,Karnal,29.69,77.0,cereals and tubers,Potatoes,KG,actual,INR,12.1,0.18
63701,2017-01-15,Haryana,Panchkula,Panchkula,30.69,76.9,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.15
63722,2017-01-15,Himachal Pradesh,Mandi,Mandi,31.72,76.94,cereals and tubers,Potatoes,KG,actual,INR,7.65,0.11
63739,2017-01-15,Himachal Pradesh,Shimla,Shimla,31.11,77.2,cereals and tubers,Potatoes,KG,actual,INR,10.32,0.15
63757,2017-01-15,Jharkhand,Ranchi,Ranchi,23.34,85.3,cereals and tubers,Potatoes,KG,actual,INR,10.36,0.15
63778,2017-01-15,Karnataka,Bangalore Urban,Bengaluru,12.96,77.56,cereals and tubers,Potatoes,KG,actual,INR,26.0,0.38
63799,2017-01-15,Karnataka,Dharwad,Dharwad,15.47,75.0,cereals and tubers,Potatoes,KG,actual,INR,27.0,0.4
63820,2017-01-15,Kerala,Ernakulam,Ernakulam,9.984,76.3,cereals and tubers,Potatoes,KG,actual,INR,26.32,0.39
63841,2017-01-15,Kerala,Kozhikode,Kozhikode,11.26,75.75,cereals and tubers,Potatoes,KG,actual,INR,19.35,0.28
63861,2017-01-15,Kerala,Thiruvananthapuram,T.Puram,8.51,76.94,cereals and tubers,Potatoes,KG,actual,INR,27.71,0.41
63881,2017-01-15,Madhya Pradesh,Bhopal,Bhopal,23.27,77.4,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.15
63902,2017-01-15,Madhya Pradesh,Gwalior,Gwalior,26.22,78.2,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.15
63923,2017-01-15,Madhya Pradesh,Indore,Indore,22.72,75.8,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.15
63943,2017-01-15,Madhya Pradesh,Jabalpur,Jabalpur,23.19,80.0,cereals and tubers,Potatoes,KG,actual,INR,10.65,0.16
63964,2017-01-15,Maharashtra,Amravati,Raipur,21.58,77.25,cereals and tubers,Potatoes,KG,actual,INR,12.5,0.18
63985,2017-01-15,Maharashtra,Bid,Nagpur,18.86,76.44,cereals and tubers,Potatoes,KG,actual,INR,17.29,0.25
64006,2017-01-15,Maharashtra,Mumbai city,Mumbai,18.97,72.8,cereals and tubers,Potatoes,KG,actual,INR,14.52,0.21
64032,2017-01-15,Meghalaya,East Khasi Hills,Shillong,25.58,91.9,cereals and tubers,Potatoes,KG,actual,INR,21.0,0.31
64052,2017-01-15,Mizoram,Aizawl,Aizawl,23.72,92.7,cereals and tubers,Potatoes,KG,actual,INR,35.0,0.51
64062,2017-01-15,Nagaland,Dimapur,Dimapur,25.9,93.75,cereals and tubers,Potatoes,KG,actual,INR,22.0,0.32
64081,2017-01-15,Orissa,Cuttack,Cuttack,20.5,85.8,cereals and tubers,Potatoes,KG,actual,INR,9.3,0.14
64099,2017-01-15,Orissa,Khordha,Bhubaneshwar,20.23,85.8,cereals and tubers,Potatoes,KG,actual,INR,8.84,0.13
64116,2017-01-15,Orissa,Sambalpur,Sambalpur,21.45,83.94,cereals and tubers,Potatoes,KG,actual,INR,9.68,0.14
64135,2017-01-15,Orissa,Sundargarh,Rourkela,22.27,84.9,cereals and tubers,Potatoes,KG,actual,INR,9.24,0.14
64154,2017-01-15,Puducherry,Puducherry,Puducherry,11.92,79.75,cereals and tubers,Potatoes,KG,actual,INR,18.87,0.28
64174,2017-01-15,Punjab,Amritsar,Amritsar,31.64,74.9,cereals and tubers,Potatoes,KG,actual,INR,14.0,0.21
64194,2017-01-15,Punjab,Bathinda,Bathinda,30.2,74.94,cereals and tubers,Potatoes,KG,actual,INR,8.14,0.12
64214,2017-01-15,Punjab,Ludhiana,Ludhiana,30.9,75.9,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.29
64235,2017-01-15,Rajasthan,Bikaner,Jaipur,28.89,74.06,cereals and tubers,Potatoes,KG,actual,INR,5.87,0.09
64255,2017-01-15,Rajasthan,Jodhpur,Jodhpur,26.28,73.0,cereals and tubers,Potatoes,KG,actual,INR,12.67,0.19
64275,2017-01-15,Rajasthan,Kota,Kota,25.19,75.8,cereals and tubers,Potatoes,KG,actual,INR,10.59,0.16
64295,2017-01-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,14.88,0.22
64319,2017-01-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.94,cereals and tubers,Potatoes,KG,actual,INR,21.53,0.32
64337,2017-01-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.7,cereals and tubers,Potatoes,KG,actual,INR,19.87,0.29
64354,2017-01-15,Telangana,Hyderabad,Hyderabad,17.38,78.5,cereals and tubers,Potatoes,KG,actual,INR,26.0,0.38
64375,2017-01-15,Tripura,West Tripura,Agartala,23.84,91.25,cereals and tubers,Potatoes,KG,actual,INR,18.37,0.27
64392,2017-01-15,Uttar Pradesh,Agra,Agra,27.19,78.0,cereals and tubers,Potatoes,KG,actual,INR,5.93,0.09
64413,2017-01-15,Uttar Pradesh,Kanpur,Kanpur,26.47,80.4,cereals and tubers,Potatoes,KG,actual,INR,5.22,0.08
64434,2017-01-15,Uttar Pradesh,Lucknow,Lucknow,26.84,80.94,cereals and tubers,Potatoes,KG,actual,INR,10.0,0.15
64455,2017-01-15,Uttar Pradesh,Varanasi,Varanasi,25.33,83.0,cereals and tubers,Potatoes,KG,actual,INR,8.59,0.13
64476,2017-01-15,Uttarakhand,Dehra Dun,Dehradun,30.33,78.06,cereals and tubers,Potatoes,KG,actual,INR,11.93,0.18
64496,2017-01-15,West Bengal,Darjiling,Siliguri,26.72,88.44,cereals and tubers,Potatoes,KG,actual,INR,16.63,0.24
64517,2017-01-15,West Bengal,Kolkata,Kolkata,22.56,88.4,cereals and tubers,Potatoes,KG,actual,INR,8.97,0.13
64558,2017-02-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.664,92.75,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.3
64577,2017-02-15,Andhra Pradesh,Krishna,Vijaywada,16.52,80.6,cereals and tubers,Potatoes,KG,actual,INR,12.57,0.19
